GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,org.languagetool.tokenizers.ca,CatalanWordTokenizer,457,0,36,0,103,0,22,0,4,0
JaCoCo Coverage Report,org.languagetool.language.rules.ast,MorfologikAsturianSpellerRule,11,0,0,0,4,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SearchHelper.Context,9,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.uk,InflectionHelper.Inflection,244,0,56,0,39,0,37,0,9,0
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementAdjNounRule,947,0,128,0,165,0,71,0,7,0
JaCoCo Coverage Report,org.languagetool.rules.uk,InflectionHelper,225,0,22,0,52,0,15,0,4,0
JaCoCo Coverage Report,org.languagetool.rules.uk,TypographyRule,144,0,18,0,31,0,17,0,8,0
JaCoCo Coverage Report,org.languagetool.rules.uk,VerbInflectionHelper.Inflection,186,0,34,0,36,0,22,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.uk,CaseGovernmentHelper,167,0,30,0,32,0,20,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SearchHelper.Condition,113,0,16,0,21,0,16,0,8,0
JaCoCo Coverage Report,org.languagetool.rules.uk,VerbInflectionHelper,155,0,20,0,38,0,15,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.uk,PunctuationCheckRule,20,0,4,0,6,0,5,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.uk,HiddenCharacterRule,126,0,4,0,23,0,10,0,8,0
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementAdjNounRule.State,22,0,0,0,7,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementPrepNounRule,865,0,128,0,190,0,75,0,9,0
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementAdjNounExceptionHelper,3782,0,788,0,615,0,408,0,14,0
JaCoCo Coverage Report,org.languagetool.rules.uk,ExtraDictionaryLoader,178,0,18,0,35,0,17,0,8,0
JaCoCo Coverage Report,org.languagetool.rules.uk,DateCheckFilter,194,0,54,0,26,0,32,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.uk,MorfologikUkrainianSpellerRule,287,0,56,0,59,0,40,0,12,0
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementNounVerbRule,530,0,74,0,106,0,45,0,8,0
JaCoCo Coverage Report,org.languagetool.rules.uk,LemmaHelper.Dir,24,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementPrepNounExceptionHelper.RuleException,22,0,2,0,10,0,3,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SimpleReplaceRule,263,0,34,0,58,0,29,0,12,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SimpleReplaceSoftRule,115,0,6,0,23,0,12,0,9,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SearchHelper,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementPrepNounExceptionHelper,1033,0,218,0,150,0,115,0,6,0
JaCoCo Coverage Report,org.languagetool.rules.uk,MissingHyphenRule,223,0,34,0,45,0,24,0,7,0
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementNounVerbRule.State,16,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SimpleReplaceSpelling2019Rule,57,0,4,0,15,0,7,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SearchHelper.Match,379,0,76,0,74,0,50,0,12,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SimpleReplaceSoftRule.ContextRepl,13,0,0,0,3,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.uk,MixedAlphabetsRule,859,0,94,0,132,0,61,0,14,0
JaCoCo Coverage Report,org.languagetool.rules.uk,LemmaHelper,925,0,180,0,134,0,111,0,21,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SimpleReplaceSpelling1992Rule,159,0,14,0,32,0,18,0,11,0
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementNounVerbExceptionHelper,2411,0,478,0,447,0,247,0,8,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SimpleReplaceRenamedRule,215,0,24,0,43,0,19,0,7,0
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementPrepNounExceptionHelper.Type,34,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.uk,UkrainianWordRepeatRule,250,0,52,0,50,0,32,0,6,0
JaCoCo Coverage Report,org.languagetool.tokenizers.km,KhmerWordTokenizer,27,0,2,0,6,0,3,0,2,0
JaCoCo Coverage Report,org.languagetool.synthesis.ar,ArabicSynthesizer,233,0,26,0,47,0,18,0,5,0
JaCoCo Coverage Report,org.languagetool.markup,AnnotatedText.MetaDataKey,34,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.markup,TextPart.Type,0,34,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.languagetool.markup,TextPart,3,19,0,0,1,6,1,3,1,3
JaCoCo Coverage Report,org.languagetool.markup,MappingValue,15,20,0,0,1,8,1,4,1,4
JaCoCo Coverage Report,org.languagetool.markup,AnnotatedTextBuilder,115,91,11,3,21,19,11,4,5,3
JaCoCo Coverage Report,org.languagetool.markup,AnnotatedText,108,137,17,17,14,33,17,8,4,4
JaCoCo Coverage Report,org.languagetool.tagging,MorfologikTagger,68,82,10,8,14,19,13,4,5,3
JaCoCo Coverage Report,org.languagetool.tagging,CombiningTagger,13,50,4,2,3,14,5,2,2,2
JaCoCo Coverage Report,org.languagetool.tagging,BaseTagger,148,382,20,34,28,77,21,26,8,12
JaCoCo Coverage Report,org.languagetool.tagging,ManualTagger,17,116,2,12,2,25,2,9,0,4
JaCoCo Coverage Report,org.languagetool.tagging,TaggedWord,60,15,10,0,6,6,8,3,3,3
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchResponse.Builder,620,0,68,0,170,0,76,0,42,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc,97,0,8,0,32,0,9,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.MLServerBlockingStub,20,0,0,0,5,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.MLServerFutureStub,20,0,0,0,5,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchList.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchList,410,0,37,0,114,0,58,0,39,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchList.Builder,620,0,68,0,170,0,76,0,42,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchResponse,410,0,37,0,114,0,58,0,39,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.MethodHandlers,31,0,2,0,11,0,4,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.Match.Builder,886,0,78,0,289,0,102,0,63,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.MLServerStub,21,0,0,0,6,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto,119,0,0,0,16,0,4,0,4,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchRequest.Builder,363,0,26,0,108,0,48,0,35,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.MLServerFileDescriptorSupplier,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MorfologikMalayalamSpellerRule,11,0,0,0,4,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.MLServerBaseDescriptorSupplier,10,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.MLServerMethodDescriptorSupplier,12,0,0,0,4,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.Match.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.MLServerImplBase,19,0,0,0,8,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.Match,959,0,106,0,269,0,107,0,50,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchRequest,464,0,44,0,128,0,62,0,39,0
JaCoCo Coverage Report,org.languagetool.broker,DefaultResourceDataBroker,63,207,10,12,11,49,10,21,2,18
JaCoCo Coverage Report,org.languagetool.broker,DefaultClassBroker,0,6,0,0,0,2,0,2,0,2
JaCoCo Coverage Report,org.languagetool.synthesis.ro,RomanianSynthesizer,6,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.tagging.ar,ArabicHybridDisambiguator,25,0,0,0,4,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.tagging.ar,ArabicTagger,611,0,142,0,141,0,81,0,10,0
JaCoCo Coverage Report,org.languagetool.tagging.ar,ArabicTagManager,576,0,161,0,129,0,103,0,20,0
JaCoCo Coverage Report,org.languagetool.synthesis.ru,RussianSynthesizer,6,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.tagging.zh,ChineseTagger,92,0,4,0,17,0,7,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.el,MorfologikGreekSpellerRule,11,0,0,0,4,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.el,NumeralStressRule,331,0,12,0,46,0,11,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishDashRule,4,34,1,3,2,13,3,4,2,3
JaCoCo Coverage Report,org.languagetool.rules.en,UnitConversionRuleImperial,2,240,0,0,1,37,1,1,1,1
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishConfusionProbabilityRule,1801,0,4,0,61,0,6,0,4,0
JaCoCo Coverage Report,org.languagetool.rules.en,ContractionSpellingRule,8,33,0,0,4,11,4,5,4,5
JaCoCo Coverage Report,org.languagetool.rules.en,FutureDateFilter,9,8,0,0,2,2,2,1,2,1
JaCoCo Coverage Report,org.languagetool.rules.en,NewZealandReplaceRule,45,0,0,0,14,0,9,0,9,0
JaCoCo Coverage Report,org.languagetool.rules.en,AdverbFilter.new HashMap() {...},0,1136,0,0,0,228,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules.en,YMDDateCheckFilter,35,8,6,0,3,2,4,1,1,1
JaCoCo Coverage Report,org.languagetool.rules.en,AbstractEnglishSpellerRule.IrregularForms,15,0,0,0,6,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishForDutchmenFalseFriendRule,18,0,0,0,6,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.en,AvsAnRule,275,84,64,10,50,23,40,6,5,4
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishNgramProbabilityRule,16,0,0,0,5,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.en,UnitConversionRuleUS,256,0,0,0,40,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.en,MorfologikSouthAfricanSpellerRule,44,0,2,0,12,0,8,0,7,0
JaCoCo Coverage Report,org.languagetool.rules.en,CompoundRule,2,173,1,5,1,33,2,7,1,5
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishWordRepeatRule,1017,13,252,0,171,5,129,2,3,2
JaCoCo Coverage Report,org.languagetool.rules.en,WordCoherencyRule,17,21,0,0,2,7,2,4,2,4
JaCoCo Coverage Report,org.languagetool.rules.en,DateCheckFilter,19,8,0,0,4,2,4,1,4,1
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishPlainEnglishRule,16,31,0,0,7,9,7,3,7,3
JaCoCo Coverage Report,org.languagetool.rules.en,SimpleReplaceRule,8,29,0,0,4,7,4,6,4,6
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishForL2SpeakersFalseFriendRule,169,0,20,0,33,0,16,0,6,0
JaCoCo Coverage Report,org.languagetool.rules.en,MorfologikCanadianSpellerRule,44,0,2,0,12,0,8,0,7,0
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishDiacriticsRule,11,34,0,0,5,10,5,5,5,5
JaCoCo Coverage Report,org.languagetool.rules.en,AvsAnData,64,0,8,0,16,0,8,0,4,0
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishUnpairedBracketsRule,117,136,43,17,19,24,28,7,0,5
JaCoCo Coverage Report,org.languagetool.rules.en,AbstractEnglishSpellerRule,721,4808,112,12,119,423,70,8,11,5
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishPartialPosTagFilter,56,0,0,0,9,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.en,NoDisambiguationEnglishPartialPosTagFilter,32,8,0,0,5,2,1,1,1,1
JaCoCo Coverage Report,org.languagetool.rules.en,YMDNewYearDateFilter,13,36,3,3,1,5,3,2,0,2
JaCoCo Coverage Report,org.languagetool.rules.en,UpperCaseNgramRule,2114,0,112,0,382,0,74,0,18,0
JaCoCo Coverage Report,org.languagetool.rules.en,SpecificCaseRule,64,151,15,13,10,37,11,10,2,5
JaCoCo Coverage Report,org.languagetool.rules.en,NewYearDateFilter,5,12,0,0,1,3,1,2,1,2
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishForFrenchFalseFriendRule,18,0,0,0,6,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishWrongWordInContextRule,8,16,0,0,4,7,4,4,4,4
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishRedundancyRule,16,31,0,0,7,9,7,3,7,3
JaCoCo Coverage Report,org.languagetool.rules.en,AvsAnRule.Determiner,44,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.en,VariantInfo,19,0,0,0,6,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.en,DateFilterHelper,156,6,38,0,24,2,22,2,3,2
JaCoCo Coverage Report,org.languagetool.rules.en,AdverbFilter,36,9,4,0,6,2,3,1,1,1
JaCoCo Coverage Report,org.languagetool.rules.en,BritishReplaceRule,17,36,0,0,4,12,4,6,4,6
JaCoCo Coverage Report,org.languagetool.rules.en,AmericanReplaceRule,53,0,0,0,16,0,10,0,10,0
JaCoCo Coverage Report,org.languagetool.rules.en,MorfologikNewZealandSpellerRule,44,0,2,0,12,0,8,0,7,0
JaCoCo Coverage Report,org.languagetool.rules.en,MorfologikAmericanSpellerRule,120,0,12,0,26,0,15,0,9,0
JaCoCo Coverage Report,org.languagetool.rules.en,UnitConversionRule,7,111,0,0,3,18,3,1,3,1
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishWordRepeatBeginningRule,25,34,8,0,2,11,6,3,2,3
JaCoCo Coverage Report,org.languagetool.rules.en,GoogleStyleWordTokenizer,99,0,12,0,24,0,9,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.en,MorfologikBritishSpellerRule,23,21,2,0,6,6,3,5,2,5
JaCoCo Coverage Report,org.languagetool.rules.en,MorfologikAustralianSpellerRule,44,0,2,0,12,0,8,0,7,0
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishForSpaniardsFalseFriendRule,18,0,0,0,6,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishForGermansFalseFriendRule,18,0,0,0,6,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.language.tl,MorfologikTagalogSpellerRule,11,0,0,0,4,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.eo,DateCheckFilter,335,3,92,0,63,1,51,1,5,1
JaCoCo Coverage Report,org.languagetool.tagging.it,ItalianTagger,5,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules,WordRepeatRule,138,80,23,11,26,22,18,8,5,4
JaCoCo Coverage Report,org.languagetool.rules,AbstractStyleRepeatedWordRule,580,0,114,0,117,0,74,0,17,0
JaCoCo Coverage Report,org.languagetool.rules,ConfusionSetLoader,308,0,30,0,53,0,18,0,3,0
JaCoCo Coverage Report,org.languagetool.rules,SuggestedReplacement.SuggestionType,0,34,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,AdvancedWordRepeatRule,232,0,42,0,66,0,23,0,2,0
JaCoCo Coverage Report,org.languagetool.rules,RuleMatchFilter,9,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules,AbstractSimpleReplaceRule2,303,340,35,33,45,69,25,20,3,8
JaCoCo Coverage Report,org.languagetool.rules,Categories,6,105,0,0,1,24,1,4,1,4
JaCoCo Coverage Report,org.languagetool.rules,AbstractNewYearDateFilter,59,110,10,6,13,29,9,8,1,8
JaCoCo Coverage Report,org.languagetool.rules,AbstractDateCheckFilter,186,10,12,0,46,3,11,2,5,2
JaCoCo Coverage Report,org.languagetool.rules,DoublePunctuationRule,116,101,14,12,22,27,13,7,3,4
JaCoCo Coverage Report,org.languagetool.rules,RuleWithMaxFilter,125,17,39,1,23,5,22,2,2,2
JaCoCo Coverage Report,org.languagetool.rules,LongSentenceRule,148,39,17,5,32,14,22,2,11,2
JaCoCo Coverage Report,org.languagetool.rules,GRPCRule.GRPCSubRule,65,0,8,0,12,0,8,0,4,0
JaCoCo Coverage Report,org.languagetool.rules,PunctuationMarkAtParagraphEnd2,146,21,24,0,29,7,16,2,4,2
JaCoCo Coverage Report,org.languagetool.rules,RemoteRuleResult,69,0,4,0,18,0,9,0,7,0
JaCoCo Coverage Report,org.languagetool.rules,WordRepeatBeginningRule,119,72,23,7,20,21,18,4,5,2
JaCoCo Coverage Report,org.languagetool.rules,SameRuleGroupFilter,27,63,10,8,4,11,8,6,1,4
JaCoCo Coverage Report,org.languagetool.rules,RemoteRule.RemoteRequest,6,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules,WrongWordInContextRule.new CacheLoader() {...},0,6,0,0,0,2,0,2,0,2
JaCoCo Coverage Report,org.languagetool.rules,TextLevelRule,7,11,0,0,2,5,2,3,2,3
JaCoCo Coverage Report,org.languagetool.rules,MatchPosition,66,15,10,0,6,6,8,3,3,3
JaCoCo Coverage Report,org.languagetool.rules,GRPCRule.new GRPCRule() {...},22,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules,GRPCRule.new GRPCRule() {...},28,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules,BERTSuggestionRanking,466,0,22,0,83,0,26,0,15,0
JaCoCo Coverage Report,org.languagetool.rules,SimpleReplaceDataLoader,36,86,3,9,2,17,3,5,0,2
JaCoCo Coverage Report,org.languagetool.rules,RemoteRule,328,29,18,0,60,7,17,1,8,1
JaCoCo Coverage Report,org.languagetool.rules,CompoundRuleData,84,211,4,22,9,48,7,16,3,7
JaCoCo Coverage Report,org.languagetool.rules,AbstractUnitConversionRule.Message,44,0,0,0,5,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules,BERTSuggestionRanking.MatchesForReordering,13,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules,AbstractSimpleReplaceRule2.PathsAndLanguage,5,69,6,6,0,10,6,3,0,3
JaCoCo Coverage Report,org.languagetool.rules,RemoteRuleMetrics.RequestResult,64,0,0,0,7,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules,AbstractUnitConversionRule,1098,582,118,4,230,89,85,5,23,3
JaCoCo Coverage Report,org.languagetool.rules,RemoteRuleConfig.new CacheLoader() {...},12,3,0,0,2,1,1,1,1,1
JaCoCo Coverage Report,org.languagetool.rules,RemoteRuleConfig.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules,ReadabilityRule,661,75,178,8,132,21,107,6,16,4
JaCoCo Coverage Report,org.languagetool.rules,AbstractSimpleReplaceRule,226,162,32,20,49,33,34,10,13,5
JaCoCo Coverage Report,org.languagetool.rules,CleanOverlappingFilter,42,52,8,8,11,17,5,5,0,2
JaCoCo Coverage Report,org.languagetool.rules,AbstractFutureDateFilter,105,7,8,0,28,2,9,2,5,2
JaCoCo Coverage Report,org.languagetool.rules,AbstractCompoundRule,237,243,42,26,46,60,29,16,6,5
JaCoCo Coverage Report,org.languagetool.rules,DemoRule,102,0,6,0,16,0,7,0,4,0
JaCoCo Coverage Report,org.languagetool.rules,AbstractSimpleReplaceRule2.SpecificIdRule,23,0,0,0,7,0,4,0,4,0
JaCoCo Coverage Report,org.languagetool.rules,WrongWordInContextRule.ContextWords,6,72,1,1,2,13,1,4,0,4
JaCoCo Coverage Report,org.languagetool.rules,SuggestedReplacement,60,128,10,0,10,36,9,16,4,16
JaCoCo Coverage Report,org.languagetool.rules,GenericUnpairedBracketsRule,513,458,106,46,74,85,71,23,6,12
JaCoCo Coverage Report,org.languagetool.rules,SymbolLocator,22,18,0,0,4,7,4,2,4,2
JaCoCo Coverage Report,org.languagetool.rules,DateRangeChecker,23,3,2,0,8,1,2,1,1,1
JaCoCo Coverage Report,org.languagetool.rules,RemoteRuleMetrics,293,0,2,0,32,0,7,0,6,0
JaCoCo Coverage Report,org.languagetool.rules,WhitespaceCheckFilter,51,0,6,0,8,0,5,0,2,0
JaCoCo Coverage Report,org.languagetool.rules,SentenceWhitespaceRule,63,86,10,6,10,23,10,4,3,3
JaCoCo Coverage Report,org.languagetool.rules,IncorrectExample,16,16,0,0,2,5,2,2,2,2
JaCoCo Coverage Report,org.languagetool.rules,MultipleWhitespaceRule,70,106,19,17,8,23,16,9,2,5
JaCoCo Coverage Report,org.languagetool.rules,ErrorTriggeringExample,0,4,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,ITSIssueType,17,324,1,3,1,16,1,6,0,5
JaCoCo Coverage Report,org.languagetool.rules,GRPCRule.MLRuleRequest,13,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules,EmptyLineRule,122,29,21,1,22,11,15,3,4,3
JaCoCo Coverage Report,org.languagetool.rules,RuleMatch.OffsetPosition,0,5,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,GRPCConfusionRule,30,0,0,0,5,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules,RemoteRuleConfig,268,20,20,0,61,4,26,2,16,2
JaCoCo Coverage Report,org.languagetool.rules,ScoredConfusionSet,102,0,12,0,18,0,13,0,7,0
JaCoCo Coverage Report,org.languagetool.rules,PunctuationMarkAtParagraphEnd,162,206,30,12,24,30,21,11,3,8
JaCoCo Coverage Report,org.languagetool.rules,PartialPosTagFilter,235,3,40,0,41,1,22,1,2,1
JaCoCo Coverage Report,org.languagetool.rules,SuggestionFilter,61,0,4,0,15,0,4,0,2,0
JaCoCo Coverage Report,org.languagetool.rules,ConfusionSet,182,0,18,0,29,0,17,0,8,0
JaCoCo Coverage Report,org.languagetool.rules,ConfusionString,67,0,10,0,12,0,11,0,6,0
JaCoCo Coverage Report,org.languagetool.rules,UnsyncStack,19,39,4,2,5,12,4,5,1,5
JaCoCo Coverage Report,org.languagetool.rules,Example,12,21,2,2,1,5,2,3,0,3
JaCoCo Coverage Report,org.languagetool.rules,AbstractWordCoherencyRule,82,108,9,11,15,24,7,6,1,2
JaCoCo Coverage Report,org.languagetool.rules,GRPCRule,246,25,10,0,45,8,20,2,15,2
JaCoCo Coverage Report,org.languagetool.rules,RuleMatch.PatternPosition,0,5,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,AbstractPunctuationCheckRule,109,0,12,0,26,0,10,0,4,0
JaCoCo Coverage Report,org.languagetool.rules,DictionaryMatchFilter,39,0,2,0,8,0,4,0,3,0
JaCoCo Coverage Report,org.languagetool.rules,GRPCRule.Connection,104,0,10,0,24,0,8,0,3,0
JaCoCo Coverage Report,org.languagetool.rules,WhitespaceBeforePunctuationRule,201,0,34,0,41,0,21,0,4,0
JaCoCo Coverage Report,org.languagetool.rules,AbstractDashRule,98,163,13,17,16,36,10,12,3,4
JaCoCo Coverage Report,org.languagetool.rules,RuleMatch,456,343,37,9,72,85,36,34,14,33
JaCoCo Coverage Report,org.languagetool.rules,WhiteSpaceAtBeginOfParagraph,85,25,17,1,11,10,12,3,3,3
JaCoCo Coverage Report,org.languagetool.rules,AbstractFillerWordsRule,354,0,48,0,72,0,38,0,14,0
JaCoCo Coverage Report,org.languagetool.rules,Category,16,46,0,2,5,14,4,7,4,6
JaCoCo Coverage Report,org.languagetool.rules,CategoryIds,0,71,0,0,0,14,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,LanguageDependentFilter,88,19,17,1,17,7,9,2,0,2
JaCoCo Coverage Report,org.languagetool.rules,Category.Location,0,24,0,0,0,3,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,BERTSuggestionRanking.CuratedAndSameCaseComparator,67,0,10,0,14,0,7,0,2,0
JaCoCo Coverage Report,org.languagetool.rules,RuleMatch.Type,0,34,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,CommaWhitespaceRule,365,186,108,38,55,46,71,18,7,9
JaCoCo Coverage Report,org.languagetool.rules,CategoryId,37,21,7,1,5,7,5,3,1,3
JaCoCo Coverage Report,org.languagetool.rules,ConfusionPair,224,0,20,0,33,0,21,0,11,0
JaCoCo Coverage Report,org.languagetool.rules,ShortenedYearRangeChecker,41,0,2,0,10,0,3,0,2,0
JaCoCo Coverage Report,org.languagetool.rules,ParagraphRepeatBeginningRule,272,23,40,0,55,8,25,3,5,3
JaCoCo Coverage Report,org.languagetool.rules,WordCoherencyDataLoader,30,113,2,10,3,20,2,6,0,2
JaCoCo Coverage Report,org.languagetool.rules,UppercaseSentenceStartRule,170,387,38,30,28,56,35,12,4,9
JaCoCo Coverage Report,org.languagetool.rules,CorrectExample,0,4,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,LongParagraphRule,202,50,28,4,42,15,26,3,10,3
JaCoCo Coverage Report,org.languagetool.rules,RuleMatch.LinePosition,0,5,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,RuleMatch.ColumnPosition,0,5,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,ExampleSentence,39,34,3,7,4,9,4,4,1,2
JaCoCo Coverage Report,org.languagetool.rules,ScoredConfusionSetLoader,170,0,16,0,30,0,13,0,5,0
JaCoCo Coverage Report,org.languagetool.rules,AbstractSimpleReplaceRule2.new CacheLoader() {...},0,32,0,2,0,7,0,3,0,2
JaCoCo Coverage Report,org.languagetool.rules,Rule,139,283,16,16,37,76,26,35,16,29
