GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,org.languagetool.tokenizers.ca,CatalanWordTokenizer,16,441,10,26,4,99,10,12,0,4
JaCoCo Coverage Report,org.languagetool.language.rules.ast,MorfologikAsturianSpellerRule,11,0,0,0,4,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SearchHelper.Context,9,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.uk,InflectionHelper.Inflection,244,0,56,0,39,0,37,0,9,0
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementAdjNounRule,876,71,128,0,157,8,69,2,5,2
JaCoCo Coverage Report,org.languagetool.rules.uk,InflectionHelper,225,0,22,0,52,0,15,0,4,0
JaCoCo Coverage Report,org.languagetool.rules.uk,TypographyRule,128,16,18,0,26,5,15,2,6,2
JaCoCo Coverage Report,org.languagetool.rules.uk,VerbInflectionHelper.Inflection,186,0,34,0,36,0,22,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.uk,CaseGovernmentHelper,167,0,30,0,32,0,20,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SearchHelper.Condition,113,0,16,0,21,0,16,0,8,0
JaCoCo Coverage Report,org.languagetool.rules.uk,VerbInflectionHelper,155,0,20,0,38,0,15,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.uk,PunctuationCheckRule,20,0,4,0,6,0,5,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.uk,HiddenCharacterRule,114,12,4,0,19,4,8,2,6,2
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementAdjNounRule.State,22,0,0,0,7,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementPrepNounRule,842,23,128,0,183,7,73,2,7,2
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementAdjNounExceptionHelper,3782,0,788,0,615,0,408,0,14,0
JaCoCo Coverage Report,org.languagetool.rules.uk,ExtraDictionaryLoader,9,169,1,17,3,32,2,15,1,7
JaCoCo Coverage Report,org.languagetool.rules.uk,DateCheckFilter,191,3,54,0,25,1,31,1,4,1
JaCoCo Coverage Report,org.languagetool.rules.uk,MorfologikUkrainianSpellerRule,246,41,52,4,51,8,35,5,9,3
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementNounVerbRule,515,15,74,0,101,5,43,2,6,2
JaCoCo Coverage Report,org.languagetool.rules.uk,LemmaHelper.Dir,24,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementPrepNounExceptionHelper.RuleException,22,0,2,0,10,0,3,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SimpleReplaceRule,250,13,34,0,53,5,27,2,10,2
JaCoCo Coverage Report,org.languagetool.rules.uk,SimpleReplaceSoftRule,104,11,6,0,19,4,10,2,7,2
JaCoCo Coverage Report,org.languagetool.rules.uk,SearchHelper,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementPrepNounExceptionHelper,1033,0,218,0,150,0,115,0,6,0
JaCoCo Coverage Report,org.languagetool.rules.uk,MissingHyphenRule,176,47,30,4,35,10,19,5,4,3
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementNounVerbRule.State,16,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SimpleReplaceSpelling2019Rule,57,0,4,0,15,0,7,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SearchHelper.Match,379,0,76,0,74,0,50,0,12,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SimpleReplaceSoftRule.ContextRepl,13,0,0,0,3,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.uk,MixedAlphabetsRule,681,178,92,2,114,18,58,3,12,2
JaCoCo Coverage Report,org.languagetool.rules.uk,LemmaHelper,925,0,180,0,134,0,111,0,21,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SimpleReplaceSpelling1992Rule,130,29,12,2,25,7,14,4,8,3
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementNounVerbExceptionHelper,2411,0,478,0,447,0,247,0,8,0
JaCoCo Coverage Report,org.languagetool.rules.uk,SimpleReplaceRenamedRule,201,14,24,0,38,5,17,2,5,2
JaCoCo Coverage Report,org.languagetool.rules.uk,TokenAgreementPrepNounExceptionHelper.Type,34,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.uk,UkrainianWordRepeatRule,207,43,52,0,43,7,30,2,4,2
JaCoCo Coverage Report,org.languagetool.tokenizers.km,KhmerWordTokenizer,0,27,0,2,0,6,0,3,0,2
JaCoCo Coverage Report,org.languagetool.synthesis.ar,ArabicSynthesizer,233,0,26,0,47,0,18,0,5,0
JaCoCo Coverage Report,org.languagetool.markup,AnnotatedText.MetaDataKey,34,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.markup,TextPart.Type,0,34,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.languagetool.markup,TextPart,3,19,0,0,1,6,1,3,1,3
JaCoCo Coverage Report,org.languagetool.markup,MappingValue,15,20,0,0,1,8,1,4,1,4
JaCoCo Coverage Report,org.languagetool.markup,AnnotatedTextBuilder,115,91,11,3,21,19,11,4,5,3
JaCoCo Coverage Report,org.languagetool.markup,AnnotatedText,108,137,17,17,14,33,17,8,4,4
JaCoCo Coverage Report,org.languagetool.tagging,MorfologikTagger,53,97,6,12,13,20,11,6,5,3
JaCoCo Coverage Report,org.languagetool.tagging,CombiningTagger,10,53,4,2,2,15,4,3,1,3
JaCoCo Coverage Report,org.languagetool.tagging,BaseTagger,100,430,12,42,15,90,14,33,4,16
JaCoCo Coverage Report,org.languagetool.tagging,ManualTagger,14,119,1,13,1,26,1,10,0,4
JaCoCo Coverage Report,org.languagetool.tagging,TaggedWord,60,15,10,0,6,6,8,3,3,3
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchResponse.Builder,620,0,68,0,170,0,76,0,42,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc,97,0,8,0,32,0,9,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.MLServerBlockingStub,20,0,0,0,5,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.MLServerFutureStub,20,0,0,0,5,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchList.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchList,410,0,37,0,114,0,58,0,39,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchList.Builder,620,0,68,0,170,0,76,0,42,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchResponse,410,0,37,0,114,0,58,0,39,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.MethodHandlers,31,0,2,0,11,0,4,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.Match.Builder,886,0,78,0,289,0,102,0,63,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.MLServerStub,21,0,0,0,6,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto,119,0,0,0,16,0,4,0,4,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchRequest.Builder,363,0,26,0,108,0,48,0,35,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.MLServerFileDescriptorSupplier,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MorfologikMalayalamSpellerRule,11,0,0,0,4,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.MLServerBaseDescriptorSupplier,10,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.MLServerMethodDescriptorSupplier,12,0,0,0,4,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.Match.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerGrpc.MLServerImplBase,19,0,0,0,8,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.Match,959,0,106,0,269,0,107,0,50,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ml,MLServerProto.MatchRequest,464,0,44,0,128,0,62,0,39,0
JaCoCo Coverage Report,org.languagetool.broker,DefaultResourceDataBroker,62,208,9,13,11,49,9,22,2,18
JaCoCo Coverage Report,org.languagetool.broker,DefaultClassBroker,0,6,0,0,0,2,0,2,0,2
JaCoCo Coverage Report,org.languagetool.synthesis.ro,RomanianSynthesizer,6,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.tagging.ar,ArabicHybridDisambiguator,0,25,0,0,0,4,0,2,0,2
JaCoCo Coverage Report,org.languagetool.tagging.ar,ArabicTagger,250,361,86,56,56,85,71,10,3,7
JaCoCo Coverage Report,org.languagetool.tagging.ar,ArabicTagManager,573,3,161,0,127,2,102,1,19,1
JaCoCo Coverage Report,org.languagetool.synthesis.ru,RussianSynthesizer,6,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.tagging.zh,ChineseTagger,25,67,1,3,3,14,3,4,2,3
JaCoCo Coverage Report,org.languagetool.rules.el,MorfologikGreekSpellerRule,0,11,0,0,0,4,0,3,0,3
JaCoCo Coverage Report,org.languagetool.rules.el,NumeralStressRule,67,264,3,9,12,34,3,8,1,4
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishDashRule,4,34,1,3,2,13,3,4,2,3
JaCoCo Coverage Report,org.languagetool.rules.en,UnitConversionRuleImperial,2,240,0,0,1,37,1,1,1,1
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishConfusionProbabilityRule,1801,0,4,0,61,0,6,0,4,0
JaCoCo Coverage Report,org.languagetool.rules.en,ContractionSpellingRule,8,33,0,0,4,11,4,5,4,5
JaCoCo Coverage Report,org.languagetool.rules.en,FutureDateFilter,9,8,0,0,2,2,2,1,2,1
JaCoCo Coverage Report,org.languagetool.rules.en,NewZealandReplaceRule,15,30,0,0,3,11,3,6,3,6
JaCoCo Coverage Report,org.languagetool.rules.en,AdverbFilter.new HashMap() {...},0,1136,0,0,0,228,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules.en,YMDDateCheckFilter,35,8,6,0,3,2,4,1,1,1
JaCoCo Coverage Report,org.languagetool.rules.en,AbstractEnglishSpellerRule.IrregularForms,15,0,0,0,6,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishForDutchmenFalseFriendRule,18,0,0,0,6,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.en,AvsAnRule,172,187,49,25,29,44,38,8,3,6
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishNgramProbabilityRule,16,0,0,0,5,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.en,UnitConversionRuleUS,256,0,0,0,40,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.en,MorfologikSouthAfricanSpellerRule,13,31,1,1,3,9,2,6,1,6
JaCoCo Coverage Report,org.languagetool.rules.en,CompoundRule,2,173,1,5,1,33,2,7,1,5
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishWordRepeatRule,1017,13,252,0,171,5,129,2,3,2
JaCoCo Coverage Report,org.languagetool.rules.en,WordCoherencyRule,17,21,0,0,2,7,2,4,2,4
JaCoCo Coverage Report,org.languagetool.rules.en,DateCheckFilter,19,8,0,0,4,2,4,1,4,1
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishPlainEnglishRule,16,31,0,0,7,9,7,3,7,3
JaCoCo Coverage Report,org.languagetool.rules.en,SimpleReplaceRule,8,29,0,0,4,7,4,6,4,6
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishForL2SpeakersFalseFriendRule,169,0,20,0,33,0,16,0,6,0
JaCoCo Coverage Report,org.languagetool.rules.en,MorfologikCanadianSpellerRule,44,0,2,0,12,0,8,0,7,0
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishDiacriticsRule,11,34,0,0,5,10,5,5,5,5
JaCoCo Coverage Report,org.languagetool.rules.en,AvsAnData,0,64,1,7,0,16,1,7,0,4
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishUnpairedBracketsRule,189,64,60,0,33,10,32,3,2,3
JaCoCo Coverage Report,org.languagetool.rules.en,AbstractEnglishSpellerRule,273,5256,60,64,40,502,59,19,5,11
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishPartialPosTagFilter,56,0,0,0,9,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.en,NoDisambiguationEnglishPartialPosTagFilter,32,8,0,0,5,2,1,1,1,1
JaCoCo Coverage Report,org.languagetool.rules.en,YMDNewYearDateFilter,13,36,3,3,1,5,3,2,0,2
JaCoCo Coverage Report,org.languagetool.rules.en,UpperCaseNgramRule,2114,0,112,0,382,0,74,0,18,0
JaCoCo Coverage Report,org.languagetool.rules.en,SpecificCaseRule,64,151,15,13,10,37,11,10,2,5
JaCoCo Coverage Report,org.languagetool.rules.en,NewYearDateFilter,5,12,0,0,1,3,1,2,1,2
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishForFrenchFalseFriendRule,18,0,0,0,6,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishWrongWordInContextRule,8,16,0,0,4,7,4,4,4,4
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishRedundancyRule,16,31,0,0,7,9,7,3,7,3
JaCoCo Coverage Report,org.languagetool.rules.en,AvsAnRule.Determiner,0,44,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules.en,VariantInfo,19,0,0,0,6,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.en,DateFilterHelper,156,6,38,0,24,2,22,2,3,2
JaCoCo Coverage Report,org.languagetool.rules.en,AdverbFilter,36,9,4,0,6,2,3,1,1,1
JaCoCo Coverage Report,org.languagetool.rules.en,BritishReplaceRule,17,36,0,0,4,12,4,6,4,6
JaCoCo Coverage Report,org.languagetool.rules.en,AmericanReplaceRule,53,0,0,0,16,0,10,0,10,0
JaCoCo Coverage Report,org.languagetool.rules.en,MorfologikNewZealandSpellerRule,23,21,2,0,6,6,3,5,2,5
JaCoCo Coverage Report,org.languagetool.rules.en,MorfologikAmericanSpellerRule,120,0,12,0,26,0,15,0,9,0
JaCoCo Coverage Report,org.languagetool.rules.en,UnitConversionRule,7,111,0,0,3,18,3,1,3,1
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishWordRepeatBeginningRule,25,34,8,0,2,11,6,3,2,3
JaCoCo Coverage Report,org.languagetool.rules.en,GoogleStyleWordTokenizer,99,0,12,0,24,0,9,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.en,MorfologikBritishSpellerRule,23,21,2,0,6,6,3,5,2,5
JaCoCo Coverage Report,org.languagetool.rules.en,MorfologikAustralianSpellerRule,23,21,2,0,6,6,3,5,2,5
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishForSpaniardsFalseFriendRule,18,0,0,0,6,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.en,EnglishForGermansFalseFriendRule,18,0,0,0,6,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.language.tl,MorfologikTagalogSpellerRule,11,0,0,0,4,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.eo,DateCheckFilter,335,3,92,0,63,1,51,1,5,1
JaCoCo Coverage Report,org.languagetool.tagging.it,ItalianTagger,0,5,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,WordRepeatRule,138,80,22,12,26,22,17,9,5,4
JaCoCo Coverage Report,org.languagetool.rules,AbstractStyleRepeatedWordRule,546,34,112,2,105,12,73,1,16,1
JaCoCo Coverage Report,org.languagetool.rules,ConfusionSetLoader,308,0,30,0,53,0,18,0,3,0
JaCoCo Coverage Report,org.languagetool.rules,SuggestedReplacement.SuggestionType,0,34,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,AdvancedWordRepeatRule,219,13,42,0,61,5,22,1,1,1
JaCoCo Coverage Report,org.languagetool.rules,RuleMatchFilter,9,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules,AbstractSimpleReplaceRule2,280,363,32,36,40,74,23,22,3,8
JaCoCo Coverage Report,org.languagetool.rules,Categories,6,105,0,0,1,24,1,4,1,4
JaCoCo Coverage Report,org.languagetool.rules,AbstractNewYearDateFilter,59,110,10,6,13,29,9,8,1,8
JaCoCo Coverage Report,org.languagetool.rules,AbstractDateCheckFilter,186,10,12,0,46,3,11,2,5,2
JaCoCo Coverage Report,org.languagetool.rules,DoublePunctuationRule,107,110,12,14,19,30,11,9,3,4
JaCoCo Coverage Report,org.languagetool.rules,RuleWithMaxFilter,108,34,37,3,20,8,21,3,2,2
JaCoCo Coverage Report,org.languagetool.rules,LongSentenceRule,96,91,13,9,21,25,15,9,7,6
JaCoCo Coverage Report,org.languagetool.rules,GRPCRule.GRPCSubRule,65,0,8,0,12,0,8,0,4,0
JaCoCo Coverage Report,org.languagetool.rules,PunctuationMarkAtParagraphEnd2,146,21,24,0,29,7,16,2,4,2
JaCoCo Coverage Report,org.languagetool.rules,RemoteRuleResult,69,0,4,0,18,0,9,0,7,0
JaCoCo Coverage Report,org.languagetool.rules,WordRepeatBeginningRule,108,83,20,10,16,25,15,7,4,3
JaCoCo Coverage Report,org.languagetool.rules,SameRuleGroupFilter,0,90,2,16,0,15,2,12,0,5
JaCoCo Coverage Report,org.languagetool.rules,RemoteRule.RemoteRequest,6,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules,WrongWordInContextRule.new CacheLoader() {...},0,6,0,0,0,2,0,2,0,2
JaCoCo Coverage Report,org.languagetool.rules,TextLevelRule,5,13,0,0,1,6,1,4,1,4
JaCoCo Coverage Report,org.languagetool.rules,MatchPosition,66,15,10,0,6,6,8,3,3,3
JaCoCo Coverage Report,org.languagetool.rules,GRPCRule.new GRPCRule() {...},22,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules,GRPCRule.new GRPCRule() {...},28,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules,BERTSuggestionRanking,466,0,22,0,83,0,26,0,15,0
JaCoCo Coverage Report,org.languagetool.rules,SimpleReplaceDataLoader,36,86,2,10,2,17,2,6,0,2
JaCoCo Coverage Report,org.languagetool.rules,RemoteRule,328,29,18,0,60,7,17,1,8,1
JaCoCo Coverage Report,org.languagetool.rules,CompoundRuleData,78,217,3,23,8,49,6,17,3,7
JaCoCo Coverage Report,org.languagetool.rules,AbstractUnitConversionRule.Message,44,0,0,0,5,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules,BERTSuggestionRanking.MatchesForReordering,13,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules,AbstractSimpleReplaceRule2.PathsAndLanguage,5,69,6,6,0,10,6,3,0,3
JaCoCo Coverage Report,org.languagetool.rules,RemoteRuleMetrics.RequestResult,64,0,0,0,7,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules,AbstractUnitConversionRule,1008,672,109,13,212,107,80,10,21,5
JaCoCo Coverage Report,org.languagetool.rules,RemoteRuleConfig.new CacheLoader() {...},12,3,0,0,2,1,1,1,1,1
JaCoCo Coverage Report,org.languagetool.rules,RemoteRuleConfig.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules,ReadabilityRule,661,75,178,8,132,21,107,6,16,4
JaCoCo Coverage Report,org.languagetool.rules,AbstractSimpleReplaceRule,177,211,25,27,36,46,24,20,8,10
JaCoCo Coverage Report,org.languagetool.rules,CleanOverlappingFilter,42,52,8,8,11,17,5,5,0,2
JaCoCo Coverage Report,org.languagetool.rules,AbstractFutureDateFilter,105,7,8,0,28,2,9,2,5,2
JaCoCo Coverage Report,org.languagetool.rules,AbstractCompoundRule,218,262,40,28,41,65,26,19,4,7
JaCoCo Coverage Report,org.languagetool.rules,DemoRule,102,0,6,0,16,0,7,0,4,0
JaCoCo Coverage Report,org.languagetool.rules,AbstractSimpleReplaceRule2.SpecificIdRule,23,0,0,0,7,0,4,0,4,0
JaCoCo Coverage Report,org.languagetool.rules,WrongWordInContextRule.ContextWords,0,78,0,2,0,15,0,5,0,4
JaCoCo Coverage Report,org.languagetool.rules,SuggestedReplacement,33,155,6,4,3,43,7,18,2,18
JaCoCo Coverage Report,org.languagetool.rules,GenericUnpairedBracketsRule,690,281,130,22,104,55,77,17,8,10
JaCoCo Coverage Report,org.languagetool.rules,SymbolLocator,40,0,0,0,11,0,6,0,6,0
JaCoCo Coverage Report,org.languagetool.rules,DateRangeChecker,23,3,2,0,8,1,2,1,1,1
JaCoCo Coverage Report,org.languagetool.rules,RemoteRuleMetrics,293,0,2,0,32,0,7,0,6,0
JaCoCo Coverage Report,org.languagetool.rules,WhitespaceCheckFilter,48,3,6,0,7,1,4,1,1,1
JaCoCo Coverage Report,org.languagetool.rules,SentenceWhitespaceRule,63,86,10,6,10,23,10,4,3,3
JaCoCo Coverage Report,org.languagetool.rules,IncorrectExample,16,16,0,0,2,5,2,2,2,2
JaCoCo Coverage Report,org.languagetool.rules,MultipleWhitespaceRule,106,70,28,8,14,17,19,6,3,4
JaCoCo Coverage Report,org.languagetool.rules,ErrorTriggeringExample,0,4,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,ITSIssueType,17,324,1,3,1,16,1,6,0,5
JaCoCo Coverage Report,org.languagetool.rules,GRPCRule.MLRuleRequest,13,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules,EmptyLineRule,122,29,21,1,22,11,15,3,4,3
JaCoCo Coverage Report,org.languagetool.rules,RuleMatch.OffsetPosition,0,5,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,GRPCConfusionRule,30,0,0,0,5,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules,RemoteRuleConfig,268,20,20,0,61,4,26,2,16,2
JaCoCo Coverage Report,org.languagetool.rules,ScoredConfusionSet,102,0,12,0,18,0,13,0,7,0
JaCoCo Coverage Report,org.languagetool.rules,PunctuationMarkAtParagraphEnd,147,221,27,15,23,31,19,13,2,9
JaCoCo Coverage Report,org.languagetool.rules,PartialPosTagFilter,235,3,40,0,41,1,22,1,2,1
JaCoCo Coverage Report,org.languagetool.rules,SuggestionFilter,61,0,4,0,15,0,4,0,2,0
JaCoCo Coverage Report,org.languagetool.rules,ConfusionSet,182,0,18,0,29,0,17,0,8,0
JaCoCo Coverage Report,org.languagetool.rules,ConfusionString,67,0,10,0,12,0,11,0,6,0
JaCoCo Coverage Report,org.languagetool.rules,UnsyncStack,55,3,6,0,15,2,8,1,5,1
JaCoCo Coverage Report,org.languagetool.rules,Example,12,21,2,2,1,5,2,3,0,3
JaCoCo Coverage Report,org.languagetool.rules,AbstractWordCoherencyRule,82,108,9,11,15,24,7,6,1,2
JaCoCo Coverage Report,org.languagetool.rules,GRPCRule,246,25,10,0,45,8,20,2,15,2
JaCoCo Coverage Report,org.languagetool.rules,RuleMatch.PatternPosition,0,5,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,AbstractPunctuationCheckRule,109,0,12,0,26,0,10,0,4,0
JaCoCo Coverage Report,org.languagetool.rules,DictionaryMatchFilter,39,0,2,0,8,0,4,0,3,0
JaCoCo Coverage Report,org.languagetool.rules,GRPCRule.Connection,104,0,10,0,24,0,8,0,3,0
JaCoCo Coverage Report,org.languagetool.rules,WhitespaceBeforePunctuationRule,106,95,19,15,18,23,14,7,1,3
JaCoCo Coverage Report,org.languagetool.rules,AbstractDashRule,96,165,13,17,15,37,9,13,2,5
JaCoCo Coverage Report,org.languagetool.rules,RuleMatch,398,401,34,12,58,99,31,39,11,36
JaCoCo Coverage Report,org.languagetool.rules,WhiteSpaceAtBeginOfParagraph,85,25,17,1,11,10,12,3,3,3
JaCoCo Coverage Report,org.languagetool.rules,AbstractFillerWordsRule,300,54,45,3,56,16,35,3,11,3
JaCoCo Coverage Report,org.languagetool.rules,Category,16,46,0,2,5,14,4,7,4,6
JaCoCo Coverage Report,org.languagetool.rules,CategoryIds,0,71,0,0,0,14,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,LanguageDependentFilter,73,34,14,4,14,10,8,3,0,2
JaCoCo Coverage Report,org.languagetool.rules,Category.Location,0,24,0,0,0,3,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,BERTSuggestionRanking.CuratedAndSameCaseComparator,67,0,10,0,14,0,7,0,2,0
JaCoCo Coverage Report,org.languagetool.rules,RuleMatch.Type,0,34,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,CommaWhitespaceRule,380,171,112,34,57,44,72,17,7,9
JaCoCo Coverage Report,org.languagetool.rules,CategoryId,37,21,7,1,5,7,5,3,1,3
JaCoCo Coverage Report,org.languagetool.rules,ConfusionPair,224,0,20,0,33,0,21,0,11,0
JaCoCo Coverage Report,org.languagetool.rules,ShortenedYearRangeChecker,38,3,2,0,9,1,2,1,1,1
JaCoCo Coverage Report,org.languagetool.rules,ParagraphRepeatBeginningRule,272,23,40,0,55,8,25,3,5,3
JaCoCo Coverage Report,org.languagetool.rules,WordCoherencyDataLoader,30,113,1,11,3,20,1,7,0,2
JaCoCo Coverage Report,org.languagetool.rules,UppercaseSentenceStartRule,113,444,32,36,19,65,31,16,3,10
JaCoCo Coverage Report,org.languagetool.rules,CorrectExample,0,4,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,LongParagraphRule,202,50,28,4,42,15,26,3,10,3
JaCoCo Coverage Report,org.languagetool.rules,RuleMatch.LinePosition,0,5,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,RuleMatch.ColumnPosition,0,5,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules,ExampleSentence,39,34,3,7,4,9,4,4,1,2
JaCoCo Coverage Report,org.languagetool.rules,ScoredConfusionSetLoader,170,0,16,0,30,0,13,0,5,0
JaCoCo Coverage Report,org.languagetool.rules,AbstractSimpleReplaceRule2.new CacheLoader() {...},0,32,0,2,0,7,0,3,0,2
JaCoCo Coverage Report,org.languagetool.rules,Rule,130,292,15,17,34,79,24,37,15,30
